place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region
3943,Ruinerwold,NL,Ruinerwold NL,http://sws.geonames.org/2747828/,52.72333,6.24861,A
3944,Rumpt,NL,Rumpt NL,http://sws.geonames.org/2747808/,51.88417,5.17639,A
3945,Run,NL,Run NL,http://sws.geonames.org/2747807/,51.73333,5.46667,A
3946,Ründeroth,DE,Ründeroth DE,http://sws.geonames.org/2843059/,50.99086,7.46262,D
3947,Ruppin,DE,Ruppin DE,http://sws.geonames.org/2864276/,52.92815,12.80311,B
3948,Russia,RU,Russia RU,http://sws.geonames.org/2017370/,60,100,0
3949,Rustenburg,NL,Rustenburg NL,http://sws.geonames.org/2747800/,52.63583,4.87917,A
3950,Rüstersiel,DE,Rüstersiel DE,http://sws.geonames.org/2842849/,53.55741,8.10726,B
3951,Rüthen,DE,Rüthen DE,http://sws.geonames.org/2842816/,51.4909,8.43596,D
3952,Rutten,BE,Rutten BE,http://sws.geonames.org/2787501/,50.74764,5.44354,A
3953,Ruurlo,NL,Ruurlo NL,http://sws.geonames.org/2747792/,52.08833,6.45,A
3954,s Gravenmoer,NL,s Gravenmoer NL,http://sws.geonames.org/2747371/,51.65594,4.94076,A
3955,s Hagenbosch,SR,s Hagenbosch SR,http://sws.geonames.org/3384507/,5.75,-54.4,0
3956,s-Graveland,NL,s-Graveland NL,http://sws.geonames.org/2747377/,52.24,5.11806,A
3957,s-Gravendeel,NL,s-Gravendeel NL,http://sws.geonames.org/2747375/,51.78,4.61667,A
3958,s-Gravenmoer,NL,s-Gravenmoer NL,http://sws.geonames.org/2747371/,51.65594,4.94076,A
3959,s-Gravenpolder,NL,s-Gravenpolder NL,http://sws.geonames.org/2747366/,51.46,3.90556,A
3960,s-Gravenvoeren,BE,s-Gravenvoeren BE,http://sws.geonames.org/2798058/,50.75872,5.76113,A
3961,s-Gravenzande,NL,s-Gravenzande NL,http://sws.geonames.org/2747364/,52.00167,4.16528,A
3962,s-Heer Arendskerke,NL,s-Heer Arendskerke NL,http://sws.geonames.org/2747358/,51.49083,3.82222,A
3963,s-Heerenberg,NL,s-Heerenberg NL,http://sws.geonames.org/2747357/,51.8767,6.25877,A
3964,s-Heerenhoek,NL,s-Heerenhoek NL,http://sws.geonames.org/2747355/,51.45333,3.76806,A
3965,Saaksum,NL,Saaksum NL,http://sws.geonames.org/2747787/,53.31333,6.41944,A
3966,Saalfeld,DE,Saalfeld DE,http://sws.geonames.org/2842688/,50.64826,11.36536,D
3967,Saarbrücken,DE,Saarbrücken DE,http://sws.geonames.org/2842647/,49.23262,7.00982,D
3968,Saarburg,DE,Saarburg DE,http://sws.geonames.org/2842644/,49.60641,6.54365,F
3969,Saaremaa,EE,Saaremaa EE,http://sws.geonames.org/588878/,58.41333,22.49639,B
3970,Saasveld,NL,Saasveld NL,http://sws.geonames.org/2747786/,52.33167,6.80694,A
3971,Sachsen,DE,Sachsen DE,http://sws.geonames.org/2842566/,51,13.25,D
3972,Sachsen-Coburg (hertogdom),DE,Sachsen-Coburg (hertogdom) DE,https://www.wikidata.org/wiki/Q616804,50.25937,10.96384,D
3973,Sachsen-Coburg,DE,Sachsen-Coburg DE,https://www.wikidata.org/wiki/Q616804,50.25937,10.96384,D
3974,Sachsen-Eisenach,DE,Sachsen-Eisenach DE,https://www.wikidata.org/wiki/Q696651,50.9807,10.31522,D
3975,Sachsen-Gotha,DE,Sachsen-Gotha DE,https://www.wikidata.org/wiki/Q675085,50.94823,10.70193,D
3976,Sachsen-Hildburghausen,DE,Sachsen-Hildburghausen DE,https://www.wikidata.org/wiki/Q281005,50.4265,10.7259,D
3977,Sachsen-Lauenburg,DE,Sachsen-Lauenburg DE,https://www.wikidata.org/wiki/Q313175,53.37199,10.55654,B
3978,Sachsen-Meiningen,DE,Sachsen-Meiningen DE,https://www.wikidata.org/wiki/Q157710,50.56787,10.41521,D
3979,Sachsen-Weimar,DE,Sachsen-Weimar DE,https://www.wikidata.org/wiki/Q315667,50.9803,11.32903,D
3980,Sachsen-Weißenfels,DE,Sachsen-Weißenfels DE,https://www.wikidata.org/wiki/Q700247,51.20148,11.96843,D
3981,Sachsen-Zeitz,DE,Sachsen-Zeitz DE,https://www.wikidata.org/wiki/Q541169,51.04962,12.1369,D
3982,Sachsenhagen,DE,Sachsenhagen DE,http://sws.geonames.org/2842531/,52.39734,9.26791,B
3983,Sadras,IN,Sadras IN,http://sws.geonames.org/1257868/,12.52459,80.16097,0
3984,Sadraspatnam,IN,Sadraspatnam IN,http://sws.geonames.org/1257868/,12.52459,80.16097,0
3985,Safi,MA,Safi MA,http://sws.geonames.org/2537881/,32.29939,-9.23718,0
3986,Saint Croix,VI,Saint Croix VI,http://sws.geonames.org/8504716/,17.73103,-64.79153,0
3987,Saint Davids,GB,Saint Davids GB,http://sws.geonames.org/2638822/,51.88094,-5.26554,E
3988,Saint Donats,GB,Saint Donats GB,http://sws.geonames.org/2638811/,51.40444,-3.52806,E
3989,Saint Jean de Maurienne,FR,Saint Jean de Maurienne FR,http://sws.geonames.org/2979303/,45.28333,6.35,H
3990,Saint Petersburg,RU,Saint Petersburg RU,http://sws.geonames.org/498817/,59.93863,30.31413,C
3991,Saint Sauveur,BE,Saint Sauveur BE,http://sws.geonames.org/2787329/,50.70604,3.59782,A
3992,Saint Thomas,VI,Saint Thomas VI,http://sws.geonames.org/4796548/,18.35062,-64.92353,0
3993,Saint Vincent,VC,Saint Vincent VC,http://sws.geonames.org/3577816/,13.25,-61.2,0
3994,Saint-Brieuc,FR,Saint-Brieuc FR,http://sws.geonames.org/2981280/,48.51513,-2.76838,F
3995,Saint-Cloud,FR,Saint-Cloud FR,http://sws.geonames.org/2981041/,48.84598,2.20289,F
3996,Saint-Denis,FR,Saint-Denis FR,http://sws.geonames.org/2980916/,48.93333,2.36667,F
3997,Saint-Etienne,FR,Saint-Etienne FR,http://sws.geonames.org/2980291/,45.43389,4.39,F
3998,Saint-Germain-en-Laye,FR,Saint-Germain-en-Laye FR,http://sws.geonames.org/2979783/,48.9,2.08333,F
3999,Saint-Gobain,FR,Saint-Gobain FR,http://sws.geonames.org/2979648/,49.59572,3.3775,F
4000,Saint-Malo,FR,Saint-Malo FR,http://sws.geonames.org/2978640/,48.65,-2.01667,F
4001,Saint-Martin-de-Ré,FR,Saint-Martin-de-Ré FR,http://sws.geonames.org/2978361/,46.20311,-1.36726,F
4002,Saint-Nazaire,FR,Saint-Nazaire FR,http://sws.geonames.org/2977921/,47.28333,-2.2,F
4003,Saint-Omer,FR,Saint-Omer FR,http://sws.geonames.org/2977845/,50.75,2.25,A
4004,Saint-Pierre,FR,Saint-Pierre FR,http://sws.geonames.org/3424933/,46.78125,-56.19447,0
4005,Saint-Pol-de-Léon,FR,Saint-Pol-de-Léon FR,http://sws.geonames.org/2977390/,48.68333,-3.98333,F
4006,Saint-Quentin,FR,Saint-Quentin FR,http://sws.geonames.org/2977295/,49.84889,3.28757,F
4007,Saint-Sulpice,CH,Saint-Sulpice CH,http://sws.geonames.org/2658860/,46.51047,6.55897,D
4008,Saint-Tropez,FR,Saint-Tropez FR,http://sws.geonames.org/2976742/,43.26932,6.63981,F
4009,Saint-Valery-en-Caux,FR,Saint-Valery-en-Caux FR,http://sws.geonames.org/2976703/,49.86667,0.73333,F
4010,Saint-Valery-sur-Somme,FR,Saint-Valery-sur-Somme FR,http://sws.geonames.org/2976701/,50.18333,1.63333,F
4011,Sainte-Foy,FR,Sainte-Foy FR,http://sws.geonames.org/2980597/,46.54488,-1.67265,F
4012,Sainte-Marguerite,FR,Sainte-Marguerite FR,http://sws.geonames.org/2980469/,49.9093,0.94691,F
4013,Sainte-Marie,MQ,Sainte-Marie MQ,http://sws.geonames.org/3569926/,14.78352,-60.99227,0
4014,Saintonge,FR,Saintonge FR,https://www.wikidata.org/wiki/Q1509703,45.75,-0.6333,F
4015,Saka,LV,Saka LV,http://sws.geonames.org/455926/,56.86558,21.22636,B
4016,Salem,US,Salem US,http://sws.geonames.org/4950065/,42.51954,-70.89672,0
4017,Salou,ES,Salou ES,http://sws.geonames.org/3110986/,41.07663,1.14163,G
4018,Salzburg,AT,Salzburg AT,http://sws.geonames.org/2766824/,47.79941,13.04399,D
4019,Salzmünde,DE,Salzmünde DE,http://sws.geonames.org/2842124/,51.52662,11.8265,D
4020,Salzwedel,DE,Salzwedel DE,http://sws.geonames.org/2842112/,52.85435,11.1525,B
4021,Samara,RU,Samara RU,http://sws.geonames.org/499099/,53.20007,50.15,0
4022,Sambeek,NL,Sambeek NL,http://sws.geonames.org/2747773/,51.63583,5.96667,A
4023,Samsø,DK,Samsø DK,http://sws.geonames.org/2614280/,55.86667,10.61667,C
4024,San Remo,IT,San Remo IT,http://sws.geonames.org/3167777/,43.81725,7.7772,H
4025,San Sebastián,ES,San Sebastián ES,http://sws.geonames.org/3110044/,43.31283,-1.97499,G
4026,Sandhausen,DE,Sandhausen DE,http://sws.geonames.org/2841835/,49.34278,8.65917,D
4027,Sandnes,NO,Sandnes NO,http://sws.geonames.org/3140321/,58.85244,5.73521,C
4028,Sandstedt,DE,Sandstedt DE,http://sws.geonames.org/2841731/,53.35981,8.52137,B
4029,Sangerhausen,DE,Sangerhausen DE,http://sws.geonames.org/2841693/,51.47221,11.29533,D
4030,Sankt Andreasberg,DE,Sankt Andreasberg DE,http://sws.geonames.org/2841672/,51.71004,10.51867,D
4031,Sankt Gallen,CH,Sankt Gallen CH,http://sws.geonames.org/2658822/,47.42391,9.37477,D
4032,Sankt Goar,DE,Sankt Goar DE,http://sws.geonames.org/2841611/,50.14878,7.7072,D
4033,Sankt Margarethen,DE,Sankt Margarethen DE,http://sws.geonames.org/2841523/,53.89199,9.25301,B
4034,Sanlúcar de Barrameda,ES,Sanlúcar de Barrameda ES,http://sws.geonames.org/2511306/,36.77808,-6.3515,G
4035,Santander,ES,Santander ES,http://sws.geonames.org/3109718/,43.46472,-3.80444,G
4036,Santfort,NL,Santfort NL,http://sws.geonames.org/2747761/,51.17917,5.84306,A
4037,Santiago,CV,Santiago CV,http://sws.geonames.org/3374199/,15.08737,-23.62576,0
4038,Santo Domingo,DO,Santo Domingo DO,http://sws.geonames.org/3492908/,18.47186,-69.89232,0
4039,Santorini,GR,Santorini GR,http://sws.geonames.org/252919/,36.40572,25.45682,I
4040,Santpoort,NL,Santpoort NL,http://sws.geonames.org/2747760/,52.43357,4.64224,A
4041,Santpoort-Noord,NL,Santpoort-Noord NL,http://sws.geonames.org/2747760/,52.43357,4.64224,A
4042,Sants,ES,Sants ES,http://sws.geonames.org/3109493/,41.37426,2.13826,G
4043,Sao Jorge da Mina,GH,Sao Jorge da Mina GH,http://sws.geonames.org/2301190/,5.0847,-1.35093,0
4044,Sappemeer,NL,Sappemeer NL,http://sws.geonames.org/2747758/,53.16417,6.79028,A
4045,Sardinia,IT,Sardinia IT,http://sws.geonames.org/2523227/,40,9,H
4046,Särö,SE,Särö SE,http://sws.geonames.org/2679920/,57.50577,11.9321,C
4047,Sarreguemines,FR,Sarreguemines FR,http://sws.geonames.org/2975964/,49.10995,7.06747,D
4048,Sas van Gent,NL,Sas van Gent NL,http://sws.geonames.org/2747749/,51.2275,3.79861,A
4049,Săsciori,RO,Săsciori RO,http://sws.geonames.org/667919/,45.86667,23.58333,I
4050,Sassenberg,DE,Sassenberg DE,http://sws.geonames.org/2841351/,51.99223,8.04068,B
4051,Sassenburg,DE,Sassenburg DE,http://sws.geonames.org/3208618/,52.51667,10.63333,B
4052,Sassenheim,NL,Sassenheim NL,http://sws.geonames.org/2747751/,52.225,4.52222,A
4053,Sauerland,DE,Sauerland DE,http://sws.geonames.org/2841177/,51.33333,7.83333,D
4054,Sausenhofen,DE,Sausenhofen DE,http://sws.geonames.org/2841080/,49.06639,10.75888,D
4055,Saustrup,DE,Saustrup DE,http://sws.geonames.org/2841074/,54.66667,9.76667,C
4056,Sauwerd,NL,Sauwerd NL,http://sws.geonames.org/2747747/,53.29333,6.53472,A
4057,Savannah,US,Savannah US,http://sws.geonames.org/4221552/,32.08354,-81.09983,0
4058,Savoie,FR,Savoie FR,http://sws.geonames.org/2975518/,45.4,6.5,H
4059,Savona,IT,Savona IT,http://sws.geonames.org/3167022/,44.30905,8.47715,H
4060,Scarborough,GB,Scarborough GB,http://sws.geonames.org/2638419/,54.27966,-0.40443,E
4061,Schaarbeek,BE,Schaarbeek BE,http://sws.geonames.org/2787154/,50.9435,4.0179,A
4062,Schäbisch Hall,DE,Schäbisch Hall DE,http://sws.geonames.org/2835481/,49.11127,9.73908,D
4063,Schaerbeek,BE,Schaerbeek BE,http://sws.geonames.org/2787149/,50.86935,4.37737,A
4064,Schaesberg,NL,Schaesberg NL,http://sws.geonames.org/2747727/,50.89502,6.01643,A
4065,Schaffhausen,CH,Schaffhausen CH,http://sws.geonames.org/2658761/,47.69732,8.63493,D
4066,Schafstedt,DE,Schafstedt DE,http://sws.geonames.org/2840643/,54.08333,9.3,B
4067,Schaft,NL,Schaft NL,http://sws.geonames.org/2747721/,51.29833,5.45556,A
4068,Schagen,NL,Schagen NL,http://sws.geonames.org/2747720/,52.7875,4.79861,A
4069,Schagerbrug,NL,Schagerbrug NL,http://sws.geonames.org/2747715/,52.8025,4.75833,A
4070,Schaijk,NL,Schaijk NL,http://sws.geonames.org/2747713/,51.74583,5.63194,A
4071,Schalkwijk,NL,Schalkwijk NL,http://sws.geonames.org/2747703/,51.995,5.1875,A
4072,Schandorf,DE,Schandorf DE,http://sws.geonames.org/2840483/,52.67561,7.83932,B
4073,Schapen,NL,Schapen NL,http://sws.geonames.org/2747720/,52.7875,4.79861,A
4074,Scharbeutz,DE,Scharbeutz DE,http://sws.geonames.org/2840393/,54.03333,10.75,B
4075,Schardam,NL,Schardam NL,http://sws.geonames.org/2747681/,52.59667,5.01667,A
4076,Scharendijke,NL,Scharendijke NL,http://sws.geonames.org/2747680/,51.73583,3.84306,A
4077,Scharmer,NL,Scharmer NL,http://sws.geonames.org/2747677/,53.205,6.70556,A
4078,Scharwoude,NL,Scharwoude NL,http://sws.geonames.org/2747668/,52.62167,5.01389,A
4079,Schauenburg,DE,Schauenburg DE,http://sws.geonames.org/3207193/,51.28333,9.35,D
4080,Scheemda,NL,Scheemda NL,http://sws.geonames.org/2747661/,53.17333,6.97222,A
4081,Scheibenberg,DE,Scheibenberg DE,http://sws.geonames.org/2840021/,50.54023,12.91215,D
4082,Schellach,NL,Schellach NL,http://sws.geonames.org/2747642/,51.525,3.64444,A
4083,Schelle,BE,Schelle BE,http://sws.geonames.org/2787080/,51.12615,4.34114,A
4084,Schellebelle,BE,Schellebelle BE,http://sws.geonames.org/2787077/,51.01087,3.9085,A
4085,Schellingwoude,NL,Schellingwoude NL,http://sws.geonames.org/2747640/,52.38419,4.96385,A
4086,Schellinkhout,NL,Schellinkhout NL,http://sws.geonames.org/2747638/,52.635,5.12083,A
4087,Schenkel,NL,Schenkel NL,http://sws.geonames.org/2747621/,51.93217,4.56624,A
4088,Schenkenschanz,DE,Schenkenschanz DE,http://sws.geonames.org/3206063/,51.83583,6.11037,A
4089,Schermbeck,DE,Schermbeck DE,http://sws.geonames.org/2839674/,51.68333,6.86667,B
4090,Schermer (polder),NL,Schermer (polder) NL,http://sws.geonames.org/2757066/,52.60473,4.80906,A
4091,Schermerhorn,NL,Schermerhorn NL,http://sws.geonames.org/2747617/,52.60083,4.89167,A
4092,Scherpenheuvel,BE,Scherpenheuvel BE,http://sws.geonames.org/2787060/,50.98075,4.97552,A
4093,Scherpenisse,NL,Scherpenisse NL,http://sws.geonames.org/2747610/,51.54667,4.10556,A
4094,Scherpenzeel Gld,NL,Scherpenzeel Gld NL,http://sws.geonames.org/2747607/,52.08,5.48889,A
4095,Scherpenzeel,NL,Scherpenzeel NL,http://sws.geonames.org/2747606/,52.83222,5.87494,A
4096,Scheveningen,NL,Scheveningen NL,http://sws.geonames.org/2747599/,52.10461,4.27557,A
4097,Schiebroek,NL,Schiebroek NL,http://sws.geonames.org/2747597/,51.95838,4.47124,A
4098,Schiedam,NL,Schiedam NL,http://sws.geonames.org/2747596/,51.91917,4.38889,A
4099,Schiermonnikoog,NL,Schiermonnikoog NL,http://sws.geonames.org/2747592/,53.49142,6.22868,A
4100,Schiffdorf,DE,Schiffdorf DE,http://sws.geonames.org/2839345/,53.53333,8.65,B
4101,Schijndel,NL,Schijndel NL,http://sws.geonames.org/2747584/,51.6225,5.43194,A
4102,Schilde,BE,Schilde BE,http://sws.geonames.org/2787048/,51.24107,4.58336,A
4103,Schipluiden,NL,Schipluiden NL,http://sws.geonames.org/2747540/,51.97583,4.31389,A
4104,Schlesen,DE,Schlesen DE,http://sws.geonames.org/2838638/,54.32153,10.33419,B
4105,Schleswig,DE,Schleswig DE,http://sws.geonames.org/2838634/,54.52156,9.5586,C
4106,Schmalkalden,DE,Schmalkalden DE,http://sws.geonames.org/2838059/,50.72136,10.44386,D
4107,Schmallenberg,DE,Schmallenberg DE,http://sws.geonames.org/2838053/,51.15473,8.28505,D
4108,Schoenenbourg,FR,Schoenenbourg FR,http://sws.geonames.org/6614773/,48.95167,7.91306,D
4109,Schonauwen,NL,Schonauwen NL,http://sws.geonames.org/2747523/,52.01667,5.18333,A
4110,Schönebeck,DE,Schönebeck DE,http://sws.geonames.org/2836809/,52.01682,11.7307,D
4111,Schönefeld,DE,Schönefeld DE,http://sws.geonames.org/2836761/,52.38897,13.50374,B
4112,Schönenberg,CH,Schönenberg CH,http://sws.geonames.org/2658710/,47.19182,8.64494,D
4113,Schöningen,DE,Schöningen DE,http://sws.geonames.org/2836543/,52.13802,10.96745,B
4114,Schoondijke,NL,Schoondijke NL,http://sws.geonames.org/2747517/,51.35417,3.55556,A
4115,Schoondorp,NL,Schoondorp NL,http://sws.geonames.org/2747516/,51.53083,4.14167,A
4116,Schoonebeek,NL,Schoonebeek NL,http://sws.geonames.org/2747515/,52.6625,6.88472,A
4117,Schoonhoven,NL,Schoonhoven NL,http://sws.geonames.org/2747506/,51.9475,4.84861,A
4118,Schoonloo,NL,Schoonloo NL,http://sws.geonames.org/2747504/,52.90583,6.7,A
4119,Schoonrewoerd,NL,Schoonrewoerd NL,http://sws.geonames.org/2747499/,51.92083,5.11667,A
4120,Schoordijk,NL,Schoordijk NL,http://sws.geonames.org/2747493/,51.2775,5.59306,A
4121,Schoorl,NL,Schoorl NL,http://sws.geonames.org/2747492/,52.70167,4.69722,A
4122,Schoorldam,NL,Schoorldam NL,http://sws.geonames.org/2747488/,52.7075,4.71806,A
4123,Schoot,NL,Schoot NL,http://sws.geonames.org/2747485/,51.40083,5.37917,A
4124,Schorndorf,DE,Schorndorf DE,http://sws.geonames.org/2836320/,48.80537,9.52721,D
4125,Schoten,BE,Schoten BE,http://sws.geonames.org/2786963/,51.25251,4.50268,A
4126,Schotland,GB,Schotland GB,http://sws.geonames.org/2638360/,56,-4,E
4127,Schötmar,DE,Schötmar DE,http://sws.geonames.org/2836260/,52.07017,8.7543,B
4128,Schouwen,NL,Schouwen NL,http://sws.geonames.org/2747466/,53.33,6.43889,A
4129,Schouwen-Duiveland,NL,Schouwen-Duiveland NL,http://sws.geonames.org/11496662/,51.69171,3.89534,A
4130,Schouwerzijl,NL,Schouwerzijl NL,http://sws.geonames.org/2747461/,53.33167,6.45,A
4131,Schüttorf,DE,Schüttorf DE,http://sws.geonames.org/2835587/,52.32281,7.22176,B
4132,Schwabach,DE,Schwabach DE,http://sws.geonames.org/2835537/,49.33047,11.02346,D
4133,Schwaben,DE,Schwaben DE,http://sws.geonames.org/2835521/,48.33333,10.5,D
4134,Schwäbisch Gmünd,DE,Schwäbisch Gmünd DE,http://sws.geonames.org/2835482/,48.79947,9.79809,D
4135,Schwarzburg,DE,Schwarzburg DE,http://sws.geonames.org/2835105/,50.64304,11.19189,D
4136,Schwarzburg-Rudolstadt (vorstendom),DE,Schwarzburg-Rudolstadt (vorstendom) DE,https://www.wikidata.org/wiki/Q695316,50.72043,11.34046,D
4137,Schwarzenburg,CH,Schwarzenburg CH,http://sws.geonames.org/2658680/,46.81811,7.34208,D
4138,Schwarzenburg,DE,Schwarzenburg DE,http://sws.geonames.org/2834949/,51.74995,13.5534,D
4139,Schwarzhausen,DE,Schwarzhausen DE,http://sws.geonames.org/2834742/,50.90197,10.471,D
4140,Schwarzwald,DE,Schwarzwald DE,http://sws.geonames.org/2834688/,48,8.25,D
4141,Schwedt,DE,Schwedt DE,http://sws.geonames.org/2834629/,53.05963,14.28154,B
4142,Schweich,DE,Schweich DE,http://sws.geonames.org/2834594/,49.82215,6.75256,D
4143,Schweinfurt,DE,Schweinfurt DE,http://sws.geonames.org/2834498/,50.04937,10.22175,D
4144,Schwelle,DE,Schwelle DE,http://sws.geonames.org/2834375/,51.70566,8.52521,B
4145,Schwelm,DE,Schwelm DE,http://sws.geonames.org/2834372/,51.28635,7.29388,D
4146,Schwerin,DE,Schwerin DE,http://sws.geonames.org/2834282/,53.62937,11.41316,B
4147,Schweringen,DE,Schweringen DE,http://sws.geonames.org/2834275/,52.75,9.18333,B
4148,Schwerte,DE,Schwerte DE,http://sws.geonames.org/2834265/,51.44387,7.5675,D
4149,Schwetzingen,DE,Schwetzingen DE,http://sws.geonames.org/2834240/,49.38217,8.5823,D
4150,Schwyz,CH,Schwyz CH,http://sws.geonames.org/2658665/,47.02076,8.65414,D
4151,Scotland,GB,Scotland GB,http://sws.geonames.org/2638360/,56,-4,E
4152,Sedan,FR,Sedan FR,http://sws.geonames.org/2975349/,49.7,4.95,F
4153,Seebach,DE,Seebach DE,http://sws.geonames.org/2834020/,51.16506,10.51428,D
4154,Seelenfeld,DE,Seelenfeld DE,http://sws.geonames.org/2833678/,52.43656,9.06616,B
4155,Seghwaert,NL,Seghwaert NL,http://sws.geonames.org/2743986/,52.06693,4.50769,A
4156,Sélestat,FR,Sélestat FR,http://sws.geonames.org/2975233/,48.26667,7.45,D
4157,Sellingen,NL,Sellingen NL,http://sws.geonames.org/2747400/,52.94583,7.15139,A
4158,Sels,FR,Sels FR,http://sws.geonames.org/2975201/,44.99096,2.35613,F
4159,Selsingen,DE,Selsingen DE,http://sws.geonames.org/2833154/,53.37329,9.21289,B
4160,Semarang-City,ID,Semarang-City ID,http://sws.geonames.org/1627896/,-6.99306,110.42083,0
4161,Semmerin,DE,Semmerin DE,http://sws.geonames.org/2833098/,53.20188,11.52825,B
4162,Senegal,SN,Senegal SN,http://sws.geonames.org/2245662/,14.5,-14.25,0
4163,Serooskerke,NL,Serooskerke NL,http://sws.geonames.org/2747386/,51.54833,3.59444,A
4164,Sète,FR,Sète FR,http://sws.geonames.org/2974733/,43.4028,3.69278,F
4165,Setúbal,PT,Setúbal PT,http://sws.geonames.org/2262963/,38.5244,-8.8882,G
4166,Sevenum,NL,Sevenum NL,http://sws.geonames.org/2747382/,51.4125,6.0375,A
4167,Severin,DE,Severin DE,http://sws.geonames.org/2832851/,53.50347,11.77185,B
4168,Sevilla,ES,Sevilla ES,http://sws.geonames.org/2510911/,37.38283,-5.97317,G
4169,Sexbierum,NL,Sexbierum NL,http://sws.geonames.org/2747380/,53.21823,5.48402,A
4170,Shetland,GB,Shetland GB,http://sws.geonames.org/2638011/,60.32275,-1.24104,E
4171,Shetland Islands,GB,Shetland Islands GB,http://sws.geonames.org/2638011/,60.32275,-1.24104,E
4172,Sicilia,IT,Sicilia IT,http://sws.geonames.org/2523118/,37.5,14,H
4173,Siebenhausen,DE,Siebenhausen DE,http://sws.geonames.org/2832701/,51.6917,12.23123,D
4174,Siegen,DE,Siegen DE,http://sws.geonames.org/2832495/,50.87481,8.02431,D
4175,Siele,DE,Siele DE,http://sws.geonames.org/2832394/,52.1643,8.54892,B
4176,Sievern,DE,Sievern DE,http://sws.geonames.org/2832298/,53.64848,8.60134,B
4177,Sijbekarspel,NL,Sijbekarspel NL,http://sws.geonames.org/2747332/,52.7075,5.00278,A
4178,Silesia,PL,Silesia PL,https://www.wikidata.org/wiki/Q81720,51.1035,17.0396,D
4179,Silvolde,NL,Silvolde NL,http://sws.geonames.org/2747322/,51.90917,6.3875,A
4180,Simpelveld,NL,Simpelveld NL,http://sws.geonames.org/2747312/,50.83417,5.98194,A
4181,Sinaai,BE,Sinaai BE,http://sws.geonames.org/2786762/,51.15789,4.04087,A
4182,Sinderen,NL,Sinderen NL,http://sws.geonames.org/2747310/,51.90417,6.46111,A
4183,Singen,DE,Singen DE,http://sws.geonames.org/2831924/,47.75935,8.8403,D
4184,Sint Annaparochie,NL,Sint Annaparochie NL,http://sws.geonames.org/2747297/,53.2762,5.65727,A
4185,Sint Anthoniepolder,NL,Sint Anthoniepolder NL,http://sws.geonames.org/2747292/,51.78757,4.53177,A
4186,Sint Anthonis,NL,Sint Anthonis NL,http://sws.geonames.org/2747290/,51.62667,5.88194,A
4187,Sint Antonis,NL,Sint Antonis NL,http://sws.geonames.org/2747290/,51.62667,5.88194,A
4188,Sint Eustatius,BQ,Sint Eustatius BQ,http://sws.geonames.org/3513232/,17.49088,-62.97868,0
4189,Sint Hubert,NL,Sint Hubert NL,http://sws.geonames.org/2747276/,51.67833,5.80833,A
4190,Sint Jacobiparochie,NL,Sint Jacobiparochie NL,http://sws.geonames.org/2747270/,53.27291,5.60354,A
4191,Sint Jago,CW,Sint Jago CW,http://sws.geonames.org/3740333/,12.10972,-68.92222,0
4192,Sint Jansteen,NL,Sint Jansteen NL,http://sws.geonames.org/2747260/,51.2625,4.05139,A
4193,Sint Laurens,NL,Sint Laurens NL,http://sws.geonames.org/2747248/,51.5275,3.60278,A
