das_voyage_id,direction,ship_name,ship_tonnage,chamber,departure_date,departure_place,arrival_date_cape,departure_date_cape,arrival_date,arrival_place
94703,outward,Luchtenburg,880,Hoorn,1754-12-22,Texel,1755-03-26,1755-04-11,1755-07-26,Batavia
94704,outward,Rozenburg,1150,Amsterdam,1754-12-30,Texel,1755-03-27,1755-04-29,1755-07-07,Ceylon
94705,outward,Scholtenburg,880,Amsterdam,1754-12-30,Texel,1755-03-29,1755-04-29,1755-08-17,Bengal
94706,outward,Akerendam,1150,Amsterdam,1754-12-31,Texel,1755-03-26,1755-04-16,1755-06-23,Batavia
94707,outward,Middelburg,1150,Zeeland,1754-12-31,Rammekens,1755-04-03,1755-05-19,1755-07-21,Batavia
94708,outward,Overnes,1150,Amsterdam,1754-12-31,Texel,1755-03-26,1755-04-16,1755-06-24,Batavia
94709,outward,'S-Gravenzande,880,Delft,1755-05-09,Texel,1755-09-08,1755-09-29,1755-12-12,Batavia
94710,outward,Vrijburg,1150,Zeeland,1755-05-24,Rammekens,1755-09-16,1755-10-06,1756-03-15,Ceylon
94711,outward,Bosschenhove,1150,Amsterdam,1755-06-02,Texel,1755-09-25,1755-10-26,1756-01-04,Batavia
94712,outward,Slot Van Kapelle,1150,Amsterdam,1755-06-02,Texel,1755-09-28,1755-10-26,1756-01-13,Batavia
94713,outward,Osdorp,850,Amsterdam,1755-06-02,Texel,1755-09-29,1755-10-23,1756-01-18,Batavia
94714,outward,Sparenrijk,850,Amsterdam,1755-06-02,Texel,1755-10-08,1755-10-23,1756-01-17,Batavia
94715,outward,Welgelegen,880,Enkhuizen,1755-06-02,Texel,1755-09-21,1755-10-05,1756-01-14,Batavia
94716,outward,Barbara Theodora,1150,Zeeland,1755-08-13,Rammekens,1756-01-19,1756-02-23,1756-05-29,Batavia
94717,outward,Lekkerland,1150,Amsterdam,1755-08-13,Texel,1756-01-02,1756-01-27,1756-05-07,Batavia
94718,outward,Hof D'Uno,1150,Zeeland,1755-08-13,Rammekens,1756-01-02,1756-02-23,1756-06-18,Batavia
94719,outward,Brouwer,850,Hoorn,1755-10-13,Texel,1756-01-24,1756-02-13,1756-05-12,Batavia
94720,outward,Keukenhof,1150,Amsterdam,1755-10-13,Texel,1756-01-24,1756-02-13,1756-05-13,Batavia
94721,outward,Ruiteveld,1150,Amsterdam,1755-10-13,Texel,1756-01-25,1756-02-13,1756-05-11,Batavia
94722,outward,Blijdorp,880,Rotterdam,1755-10-18,Goeree,1756-01-10,1756-01-26,1756-04-12,Batavia
94723,outward,Gerechtigheid,850,Delft,1755-10-18,Goeree,1756-01-18,1756-01-26,1756-04-13,Batavia
94724,outward,Kattendijke,880,Zeeland,1755-10-19,Rammekens,1756-03-08,1756-04-19,1756-07-01,Batavia
94725,outward,Vlissingen,880,Zeeland,1755-10-19,Rammekens,1756-03-11,1756-04-19,1756-06-26,Batavia
94726,outward,Amerongen,1150,Amsterdam,1756-02-02,Texel,1756-06-11,1756-07-05,1756-09-07,Batavia
94727,outward,Bevalligheid,850,Amsterdam,1756-02-02,Texel,1756-06-05,1756-06-28,1756-10-08,Bengal
94728,outward,Immagonda,850,Enkhuizen,1756-02-02,Texel,1756-06-05,1756-06-28,1756-08-15,Batavia
94729,outward,Pijlswaart,880,Hoorn,1756-02-02,Texel,1756-06-13,1756-07-07,1756-09-18,Batavia
94730,outward,Vrouwe Rebecca Jacoba,1150,Amsterdam,1756-02-02,Texel,1756-06-16,1756-07-18,1756-10-23,Batavia
94731,outward,Rhoon,1150,Zeeland,1756-02-02,Rammekens,1756-06-11,1756-07-07,1756-09-19,Batavia
94732,outward,Admiraal De Ruyter,1150,Amsterdam,1756-02-02,Texel,1756-06-13,1756-07-01,1756-09-12,Ceylon
94733,outward,Sloterdijk,1150,Amsterdam,1756-02-02,Texel,1756-06-05,1756-07-07,1756-09-14,Ceylon
94734,outward,Snoek,880,Zeeland,1756-02-02,Rammekens,1756-06-11,1756-07-07,1756-09-06,Batavia
94735,outward,Stralen,850,Enkhuizen,1756-02-02,Texel,1756-06-20,1756-07-15,1756-09-26,Batavia
94736,outward,Hoop,850,Delft,1756-05-14,Goeree,1756-08-20,1756-09-11,1756-11-18,Batavia
94737,outward,Noord Nieuwland,880,Rotterdam,1756-05-14,Goeree,1756-08-20,1756-09-11,1756-11-17,Batavia
94738,outward,Amstelveen,1150,Amsterdam,1756-05-20,Texel,1756-08-26,1756-09-14,1756-11-28,Batavia
94739,outward,Oranjezaal,880,Amsterdam,1756-05-20,Texel,1756-08-28,1757-02-01,1757-05-21,Batavia
94740,outward,Spanderswoud,850,Amsterdam,1756-05-20,Texel,1756-08-28,1756-09-14,1756-11-19,Batavia
94741,outward,Tulpenburg,1150,Amsterdam,1756-05-20,Texel,1756-08-28,1756-09-14,1757-01-09,Ceylon
94742,outward,Zuiderburg,1150,Amsterdam,1756-05-20,Texel,1756-08-19,1756-09-11,1756-11-26,Batavia
94743,outward,Overschie,850,Delft,1756-10-23,Goeree,1757-02-13,1757-03-01,1757-06-01,Batavia
94744,outward,Rotterdam,850,Rotterdam,1756-10-23,Goeree,1757-02-09,1757-03-01,1757-05-19,Batavia
94745,outward,Gustaaf Willem,1150,Zeeland,1756-10-24,Rammekens,1757-02-12,1757-03-07,1757-06-10,Batavia
94746,outward,Oudkarspel,1150,Zeeland,1756-10-24,Rammekens,1757-02-12,1757-03-26,1757-06-10,Batavia
94747,outward,Walcheren,1150,Zeeland,1756-10-24,Rammekens,1757-02-24,1757-03-19,1757-06-10,Batavia
94748,outward,Amelisweert,1150,Amsterdam,1756-12-07,Texel,1757-04-05,1757-04-28,1757-07-16,Batavia
94749,outward,Bronstee,600,Amsterdam,1756-12-07,Texel,1757-04-24,1757-05-16,1757-08-28,Bengal
94750,outward,Lekkerlust,880,Hoorn,1756-12-07,Texel,1757-04-24,1757-05-15,1757-08-03,Batavia
94751,outward,Leimuiden,1150,Amsterdam,1756-12-07,Texel,1757-05-16,1757-06-04,1757-08-13,Batavia
94752,outward,Vrouwe Petronella Maria,1150,Amsterdam,1756-12-07,Texel,1757-04-05,1757-04-28,1757-07-21,Batavia
94753,outward,Ruyskenstein,850,Enkhuizen,1756-12-07,Texel,1757-04-24,1757-05-15,1757-08-03,Batavia
94754,outward,Stadwijk,1150,Amsterdam,1756-12-07,Texel,1757-04-04,1757-04-28,1757-07-07,Batavia
94755,outward,Sloten,1150,Amsterdam,1756-12-08,Texel,1757-03-12,1757-03-23,1757-07-31,China
94383,outward,Baarzande,850,Zeeland,1757-03-08,Rammekens,1757-07-18,1757-08-15,1757-10-12,Batavia
94384,outward,Torenvliet,1150,Zeeland,1757-03-08,Rammekens,1757-07-25,1757-08-25,1757-10-26,Ceylon
94385,outward,Delft,850,Delft,1757-04-19,Goeree,1757-08-03,1757-08-26,1757-10-24,Batavia
94386,outward,Vrouwe Elisabeth,850,Rotterdam,1757-04-19,Goeree,1757-08-03,1757-08-18,1757-10-26,Batavia
94387,outward,Getrouwigheid,850,Hoorn,1757-05-26,Texel,1757-09-06,1757-09-24,1757-12-27,Batavia
94388,outward,Huis Te Manpad,850,Amsterdam,1757-05-26,Texel,1757-10-16,1757-11-11,1758-01-29,Batavia
94389,outward,Overnes,1150,Amsterdam,1757-05-26,Texel,1757-10-02,1757-11-01,1758-01-29,Batavia
94390,outward,Vrouwe Petronella,880,Enkhuizen,1757-05-26,Texel,1757-09-19,1757-10-10,1758-01-08,Batavia
94391,outward,Rozenburg,1150,Amsterdam,1757-05-26,Texel,1757-10-07,1757-11-01,1758-03-24,Ceylon
94392,outward,Spaarzaamheid,1150,Amsterdam,1757-05-26,Texel,1757-09-29,1757-10-24,1758-01-15,Batavia
94393,outward,Wildrijk,850,Amsterdam,1757-05-26,Texel,1757-10-04,1757-11-30,1758-03-18,Batavia
94756,outward,Haarlem,1150,Amsterdam,1757-06-24,Texel,1757-10-31,1757-12-15,1758-03-18,Batavia
94757,outward,Kasteel Van Tilburg,850,Amsterdam,1757-06-24,Texel,1757-10-31,1757-12-29,1758-04-06,Batavia
94758,outward,Jager,850,Zeeland,1757-07-08,Rammekens,1757-12-09,1758-01-13,1758-05-03,Batavia
94759,outward,Nieuw Nieuwerkerk,1150,Zeeland,1757-07-08,Rammekens,1757-12-01,1757-12-29,1758-03-18,Batavia
94760,outward,Gouverneur-Generaal,850,Delft,1757-10-07,Goeree,1758-01-03,1758-01-22,1758-04-06,Batavia
94761,outward,Jerusalem,880,Rotterdam,1757-10-07,Goeree,1758-01-04,1758-01-22,1758-04-14,Batavia
94762,outward,Hercules,850,Zeeland,1757-10-18,Rammekens,1758-01-19,1758-02-23,1758-05-26,Batavia
94763,outward,Zuid-Beveland,1100,Zeeland,1757-10-18,Rammekens,1758-01-05,1758-02-05,1758-05-05,Batavia
94764,outward,Batavier,525,Amsterdam,1757-12-19,Texel,1758-05-19,1758-10-03,1758-12-16,Batavia
94765,outward,Langewijk,850,Enkhuizen,1757-12-19,Texel,1758-05-05,1758-05-24,1758-07-18,Batavia
94766,outward,Lycochton,880,Hoorn,1757-12-19,Texel,1758-05-07,1758-05-24,1758-07-27,Batavia
94767,outward,Velsen,1100,Amsterdam,1757-12-19,Texel,nan,nan,1758-07-25,Batavia
94768,outward,Vlietlust,1150,Amsterdam,1757-12-19,Texel,1758-05-07,1758-05-17,1758-07-23,Ceylon
94769,outward,Bosschenhove,1150,Amsterdam,1757-12-30,Texel,1758-05-22,1758-06-13,1758-08-20,Batavia
94770,outward,Giessenburg,1150,Amsterdam,1757-12-30,Texel,1758-05-13,1758-05-24,1758-08-16,Ceylon
94771,outward,Middelburg,1150,Zeeland,1757-12-30,Rammekens,1758-04-09,1758-05-09,1758-07-16,Batavia
94772,outward,Osdorp,850,Amsterdam,1757-12-30,Texel,1758-04-20,1758-05-16,1758-08-30,Bengal
94773,outward,Renswoude,1150,Amsterdam,1757-12-30,Texel,1758-05-07,1758-05-17,1758-08-03,Batavia
94774,outward,Zeelelie,600,Zeeland,1757-12-30,Rammekens,1758-05-29,1758-07-02,1758-09-19,Batavia
94775,outward,Slot Van Kapelle,1150,Amsterdam,1758-01-15,Texel,1758-05-19,1758-06-13,1758-08-22,Batavia
94776,outward,Huis Te Boede,880,Zeeland,1758-01-21,Rammekens,1758-05-12,1758-05-24,1758-07-28,Batavia
94777,outward,Bleiswijk,880,Delft,1758-04-09,Goeree,1758-07-19,1758-08-12,1758-10-13,Batavia
94778,outward,Standvastigheid,850,Rotterdam,1758-04-20,Goeree,1758-07-29,1758-08-24,1758-10-31,Batavia
94779,outward,Hof D'Uno,1150,Zeeland,1758-04-24,Rammekens,1758-08-19,1758-10-02,1758-12-16,Batavia
94780,outward,Buitenzorg,880,Amsterdam,1758-05-07,Texel,1758-08-27,1758-09-20,1758-12-11,Batavia
94781,outward,Leiden,1150,Amsterdam,1758-05-07,Texel,1758-09-04,1758-10-03,1758-12-11,Batavia
94782,outward,Luxemburg,1150,Amsterdam,1758-05-07,Texel,1758-08-25,1758-09-20,1758-12-08,Batavia
94783,outward,Welgelegen,880,Enkhuizen,1758-05-14,Texel,1758-10-13,1758-12-02,1759-03-09,Batavia
94784,outward,Visvliet,880,Zeeland,1758-05-15,Rammekens,1758-09-14,1758-10-15,1758-12-26,Batavia
94785,outward,Gerechtigheid,850,Hoorn,1758-05-16,Texel,1758-09-15,1758-10-15,1758-12-26,Batavia
94786,outward,Eendracht,1150,Amsterdam,1758-07-02,Texel,1758-11-04,1758-12-22,1759-04-16,Batavia
94787,outward,De Drie Papegaaien,1150,Amsterdam,1758-07-02,Texel,1758-11-14,1758-12-03,1759-02-13,Batavia
94788,outward,Vrijburg,1150,Zeeland,1758-07-20,Rammekens,1758-11-04,1758-12-31,1759-05-01,Batavia
94789,outward,Huis Ten Donk,875,Rotterdam,1758-10-04,Goeree,1759-01-17,1759-02-07,1759-04-29,Batavia
94790,outward,Erfprins,850,Delft,1758-10-04,Goeree,nan,nan,nan,
94791,outward,Liefde,1150,Zeeland,1758-10-04,Rammekens,1759-01-29,1759-03-07,1759-06-20,Batavia
94792,outward,Noord-Beveland,1150,Zeeland,1758-10-04,Rammekens,1759-02-19,1759-03-05,1759-06-20,Batavia
94793,outward,Schagen,880,Hoorn,1758-10-07,Texel,1759-01-29,1759-03-02,1759-06-17,Batavia
94794,outward,Scholtenburg,880,Amsterdam,1758-10-22,Texel,1759-03-11,nan,1759-03-11,The Cape
94795,outward,Vrouwe Elisabeth Dorothea,600,Amsterdam,1758-11-27,Texel,1759-03-13,1759-04-16,1760-01,Bengal
94796,outward,Vlissingen,880,Zeeland,1758-11-27,Rammekens,1759-03-05,1759-04-16,1759-06-29,Batavia
94797,outward,Waakzaamheid,850,Enkhuizen,1758-11-27,Texel,1759-03-13,1759-03-31,1759-06-17,Batavia
94798,outward,Walcheren,1150,Zeeland,1758-11-27,Rammekens,1759-03-05,1759-04-16,1759-06-21,Ceylon
94799,outward,Vrouwe Geertruida,1100,Amsterdam,1758-12-01,Texel,1759-03-29,1759-04-09,1759-07-06,Batavia
94800,outward,Kronenburg,1100,Amsterdam,1758-12-01,Texel,1759-03-28,1759-04-04,1759-06-20,Batavia
94801,outward,Vrouwe Petronella Maria,1100,Amsterdam,1758-12-01,Texel,1759-03-30,1759-04-12,1759-06-29,Batavia
94802,outward,Hoop,850,Amsterdam,1759-02-19,Texel,1759-07-12,1759-08-12,1759-10-03,Batavia
94803,outward,Kattendijke,880,Zeeland,1759-02-19,Rammekens,1759-05-31,1759-07-01,1759-09-06,Batavia
94804,outward,Neptunus,180,Zeeland,1759-02-19,Rammekens,1759-08-27,nan,1759-08-27,The Cape
94805,outward,Ruiteveld,1150,Amsterdam,1759-02-19,Texel,1759-05-30,1759-07-21,1759-09-06,Ceylon
94806,outward,Lekkerland,1150,Amsterdam,1759-03-05,Texel,1759-07-11,1759-07-30,1759-10-04,Batavia
94807,outward,Radermacher,1150,Zeeland,1759-04-02,Rammekens,1759-07-19,1759-08-26,1759-11-01,Batavia
94808,outward,Erfprins,850,Delft,1759-04-09,Goeree,1759-08-03,1759-08-26,1759-10-30,Batavia
94809,outward,Vredestein,880,Rotterdam,1759-04-09,Goeree,1759-07-08,1759-07-28,1759-09-26,Batavia
94810,outward,Nijenborg,880,Hoorn,1759-04-10,Texel,1759-08-03,1759-08-19,1759-10-12,Batavia
94811,outward,Immagonda,850,Enkhuizen,1759-04-30,Texel,1759-08-20,1759-09-08,1759-11-13,Batavia
94812,outward,Blijdorp,880,Amsterdam,1759-05-03,Goeree,1759-08-28,1759-09-15,1759-10-21,Batavia
94813,outward,Brouwer,850,Amsterdam,1759-05-19,Texel,1759-10-21,1759-11-15,1760-02-09,Batavia
94814,outward,Sloten,1150,Amsterdam,1759-05-19,Texel,1759-08-28,1759-09-15,1759-12-27,Batavia
94815,outward,Zuiderburg,1150,Amsterdam,1759-05-19,Texel,1759-10-19,1759-11-15,1760-02-16,Batavia
94816,outward,'S-Gravenzande,880,Delft,1759-06-21,Goeree,1759-10-27,1759-11-15,1760-02-10,Batavia
94817,outward,Keukenhof,1150,Zeeland,1759-07-28,Rammekens,1759-12-10,1760-01-06,1760-04-29,Batavia
94818,outward,Duinenburg,1100,Zeeland,1759-09-21,Rammekens,1760-01-17,1760-02-28,1760-06-01,Batavia
94819,outward,Noord Nieuwland,880,Rotterdam,1759-10-02,Goeree,1760-01-22,1760-02-05,1760-05-17,Batavia
94820,outward,Mariënbos,1150,Amsterdam,1759-10-29,Texel,1760-03-10,1760-04-08,1760-06-16,Batavia
94821,outward,Oosterbeek,1100,Amsterdam,1759-10-29,Texel,1760-03-18,1760-03-29,1760-06-05,Batavia
94822,outward,Oosthuizen,850,Hoorn,1759-10-29,Texel,1760-03-09,1760-03-29,1760-06-15,Batavia
94823,outward,Ouderamstel,1100,Amsterdam,1759-10-29,Texel,1760-03-22,1760-04-07,1760-06-20,Batavia
94824,outward,Vrouwe Petronella,880,Enkhuizen,1759-10-29,Texel,1760-02-28,1760-03-16,1760-06-17,Batavia
94825,outward,Lapienenburg,1150,Amsterdam,1759-11-16,Texel,1760-03-18,1760-04-08,1760-07-01,Batavia
94826,outward,Overschie,850,Delft,1759-11-19,Goeree,1760-03-17,1760-04-08,1760-06-17,Batavia
94827,outward,Huis Te Manpad,850,Amsterdam,1759-12-05,Texel,1760-03-18,1760-04-15,1761-01-09,Bengal
94828,outward,Velsen,1100,Amsterdam,1759-12-05,Texel,1760-03-05,1760-03-16,1760-06-05,Batavia
94829,outward,Sparenrijk,850,Amsterdam,1759-12-06,Texel,1760-03-18,1760-05-10,1760-07-19,Batavia
94830,outward,Barbara Theodora,1150,Zeeland,1760-01-06,Rammekens,1760-03-28,1760-04-15,1760-06-29,Batavia
94831,outward,Snoek,880,Zeeland,1760-01-06,Rammekens,1760-03-28,1760-04-23,1760-06-25,Batavia
94832,outward,Bosschenhove,1150,Amsterdam,1760-03-26,Texel,1760-07-05,1760-07-22,1760-10-07,Ceylon
94833,outward,Renswoude,1150,Amsterdam,1760-03-26,Texel,1760-07-05,1760-08-09,1761-01,Ceylon
94834,outward,Torenvliet,1150,Zeeland,1760-03-30,Rammekens,1760-06-28,1760-07-22,1760-09-26,Batavia
94835,outward,Gouverneur-Generaal,850,Delft,1760-04-24,Goeree,1760-07-14,1760-08-23,1760-10-19,Batavia
94836,outward,Jerusalem,880,Amsterdam,1760-04-24,Texel,1760-07-28,1760-08-23,1760-11-03,Batavia
94837,outward,Pijlswaart,880,Hoorn,1760-04-27,Texel,1760-07-24,1760-08-23,1760-10-13,Batavia
94838,outward,Deunisveld,850,Enkhuizen,1760-05-13,Texel,1760-09-02,1760-10-14,1760-12-28,Batavia
94839,outward,Luxemburg,1150,Amsterdam,1760-05-13,Texel,1760-09-25,1760-10-14,1760-12-24,Batavia
94840,outward,Schoonzicht,880,Rotterdam,1760-05-24,Goeree,1760-09-24,1760-10-14,1760-12-24,Batavia
94841,outward,Wildrijk,850,Amsterdam,1760-06-06,Texel,1760-09-30,1760-10-15,1761-01-10,Batavia
94842,outward,Vlietlust,1150,Zeeland,1760-07-02,Rammekens,1760-11-08,1760-12-06,1761-02-15,Batavia
94843,outward,Gustaaf Willem,1150,Zeeland,1760-09-05,Rammekens,1761-01-23,1761-03-16,1761-06-09,Batavia
94844,outward,Borssele,1150,Zeeland,1761-01-09,Rammekens,1761-04-20,1761-05-07,1761-07-07,Batavia
94845,outward,Noord-Beveland,1150,Zeeland,1761-01-09,Rammekens,1761-04-20,1761-05-07,1761-07-18,Batavia
94846,outward,Rotterdam,850,Rotterdam,1761-01-09,Goeree,1761-04-20,1761-05-04,1761-07-06,Batavia
94847,outward,Amerongen,1150,Amsterdam,1761-01-27,Texel,1761-06-26,1761-07-25,1762-05-04,Ceylon
94848,outward,Damzicht,1150,Amsterdam,1761-01-27,Texel,1761-04-24,1761-05-04,1761-07-07,Batavia
94849,outward,Huis Ten Donk,875,Amsterdam,1761-01-27,Texel,1761-06-25,1761-07-19,1761-09-14,Batavia
94850,outward,Getrouwigheid,850,Hoorn,1761-01-27,Texel,1761-04-23,1761-05-04,1761-07-03,Batavia
94851,outward,Kievitsheuvel,1150,Amsterdam,1761-01-27,Texel,1761-06-11,1761-06-29,1761-09-02,Batavia
94852,outward,Jonge Lieve,1150,Amsterdam,1761-01-27,Texel,1761-05-13,1761-05-28,1761-07-25,Batavia
94853,outward,Meermin,450,Amsterdam,1761-01-27,Texel,1761-06-15,nan,1761-06-15,The Cape
94854,outward,Vrouwe Rebecca Jacoba,1150,Amsterdam,1761-01-27,Texel,1761-05-12,1761-06-01,1761-07-16,Bengal
94855,outward,Stralen,850,Enkhuizen,1761-01-27,Texel,1761-06-07,1761-06-28,1761-09-13,Batavia
94856,outward,Hoop,850,Delft,1761-01-29,Goeree,1761-07-21,1761-08-13,1761-11-02,Batavia
94857,outward,Rhoon,1150,Zeeland,1761-03-09,Rammekens,1761-07-02,1761-07-25,1761-09-23,Ceylon
94858,outward,Vosmaar,850,Zeeland,1761-03-29,Rammekens,1761-06-25,1761-07-13,1761-09-25,Batavia
94859,outward,Scholtenburg,880,Delft,1761-04-06,Goeree,1761-07-17,1761-08-02,1761-09-29,Batavia
94860,outward,Schagen,880,Hoorn,1761-04-19,Texel,nan,nan,1761-09-24,Batavia
94861,outward,Overnes,1150,Amsterdam,1761-05-09,Texel,1761-09-13,1761-10-03,1761-12-19,Batavia
94862,outward,Sloterdijk,1150,Amsterdam,1761-05-09,Texel,1761-09-14,1761-10-03,1761-12-21,Batavia
94863,outward,Vrouwe Elisabeth,850,Rotterdam,1761-05-27,Goeree,1761-09-01,1761-09-18,1761-11-27,Batavia
94864,outward,Langewijk,850,Enkhuizen,1761-05-27,Texel,1761-09-12,1761-10-03,1761-12-18,Batavia
94865,outward,Voorland,1150,Amsterdam,1761-06-15,Texel,1761-12-30,1762-01-16,1762-03-23,Batavia
94866,outward,Nieuw Nieuwerkerk,1150,Zeeland,1761-08-05,Rammekens,1761-12-25,1762-01-16,1762-05-18,Batavia
94867,outward,Visvliet,880,Zeeland,1761-08-05,Rammekens,1761-12-25,1762-01-26,1762-05-08,Batavia
94868,outward,Huis Te Boede,880,Zeeland,1761-09-25,Rammekens,1762-02-04,1762-03-04,1762-05-24,Batavia
94869,outward,Vrouwe Kornelia Hillegonda,850,Delft,1761-09-28,Goeree,1762-01-17,1762-01-30,1762-04-30,Batavia
94870,outward,Standvastigheid,850,Rotterdam,1761-09-28,Goeree,1762-01-10,1762-01-26,1762-05-20,Batavia
94871,outward,Burch,1150,Zeeland,1761-10-02,Rammekens,1762-01-21,1762-02-16,1762-05-19,Batavia
94872,outward,Vrouwe Geertruida,1100,Amsterdam,1761-10-06,Texel,1762-02-13,1762-03-02,1762-05-23,Batavia
94873,outward,Ouderamstel,1100,Amsterdam,1761-10-11,Texel,1762-02-14,1762-04-04,1762-06-05,Ceylon
94874,outward,Oudkarspel,1150,Amsterdam,1761-10-21,Texel,1762-02-12,1762-03-25,1762-06-16,Batavia
94875,outward,Amelisweert,1150,Amsterdam,1761-12-12,Texel,1762-03-28,1762-04-18,1762-06-23,Ceylon
94876,outward,Aschat,1150,Amsterdam,1761-12-12,Texel,nan,nan,1762-07-21,Batavia
94877,outward,Blijdorp,880,Amsterdam,1761-12-12,Texel,1762-03-18,1762-04-16,1762-10-10,Batavia
94878,outward,Immagonda,850,Enkhuizen,1761-12-12,Texel,1762-04-12,1762-04-26,1762-07-21,Batavia
94879,outward,Kronenburg,1100,Zeeland,1761-12-12,Rammekens,1762-04-05,1762-05-12,1762-07-22,Batavia
94880,outward,Liefde,1150,Amsterdam,1761-12-12,Texel,1762-04-15,1762-05-13,1762-07-21,Batavia
94881,outward,Lycochton,880,Hoorn,1761-12-12,Texel,1762-03-23,1762-04-08,1762-07-03,Batavia
94882,outward,Oosterbeek,1100,Amsterdam,1761-12-12,Texel,1762-05-24,1762-06-19,1762-10-11,Bengal
94883,outward,Vrouwe Petronella Maria,1100,Amsterdam,1761-12-12,Texel,1762-03-28,1762-04-08,1762-07-03,Batavia
94884,outward,Admiraal De Ruyter,1150,Amsterdam,1761-12-12,Texel,1762-04-05,1762-04-24,1762-07-21,Batavia
94885,outward,Walcheren,1150,Zeeland,1762-03-01,Rammekens,1762-06-06,1762-06-25,1762-08-29,Batavia
94886,outward,Bleiswijk,880,Delft,1762-04-05,Goeree,1762-07-12,1762-07-29,1762-09-26,Batavia
94887,outward,Velsen,1100,Zeeland,1762-04-14,Rammekens,1762-08-21,1762-09-12,1762-11-29,Batavia
94888,outward,Welgelegen,880,Amsterdam,1762-04-15,Texel,1762-08-21,1762-09-06,1762-11-07,Batavia
94889,outward,Amstelveen,1150,Amsterdam,1762-05-05,Texel,1762-09-04,1762-09-21,1762-11-28,Batavia
94890,outward,Leimuiden,1150,Amsterdam,1762-05-05,Texel,1762-09-17,1762-10-14,1762-12-23,Batavia
94891,outward,Noord Nieuwland,880,Rotterdam,1762-05-05,Goeree,1762-08-21,1762-09-06,1762-11-10,Batavia
94892,outward,Oosthuizen,850,Hoorn,1762-05-19,Texel,1762-09-09,1762-10-06,1762-12-17,Batavia
94893,outward,Enkhuizen,880,Enkhuizen,1762-06-14,Texel,1762-11-26,1762-12-08,1763-03-02,Batavia
94894,outward,Vlissingen,880,Zeeland,1762-08-12,Rammekens,1763-01-03,1763-02-15,1763-05-16,Batavia
94895,outward,Huis Te Bijweg,1100,Amsterdam,1762-09-14,Texel,1763-01-16,1763-02-09,1763-05-15,Batavia
94896,outward,Sloten,1150,Amsterdam,1762-09-14,Texel,1763-01-11,1763-01-26,1763-05-15,Batavia
94897,outward,Kievitsheuvel,1150,Amsterdam,1762-10-07,Texel,1763-01-11,1763-02-26,1763-06-13,Batavia
94898,outward,Overschie,850,Delft,1762-10-08,Goeree,1763-01-05,1763-01-16,1763-04-17,Batavia
94899,outward,Tulpenburg,1150,Zeeland,1762-10-09,Rammekens,1763-01-12,1763-02-15,1763-05-16,Batavia
94900,outward,Vrijburg,1150,Amsterdam,1762-10-31,Texel,1763-03-13,1763-04-22,1763-07-08,Batavia
94901,outward,Westerveld,1100,Amsterdam,1762-10-31,Texel,1763-03-08,1763-03-22,1763-06-09,Batavia
94902,outward,Baarzande,850,Enkhuizen,1762-12-09,Texel,1763-03-15,1763-03-31,1763-06-20,Batavia
94903,outward,Jerusalem,880,Amsterdam,1762-12-09,Texel,1763-03-16,1763-04-29,1763-08-11,Bengal
94904,outward,Lekkerlust,880,Hoorn,1762-12-09,Texel,1763-03-15,1763-03-31,1763-06-19,Batavia
94905,outward,De Drie Papegaaien,1150,Amsterdam,1762-12-09,Texel,1763-03-15,1763-04-25,1763-07-05,Batavia
94906,outward,Vredestein,880,Rotterdam,1762-12-10,Goeree,1763-03-15,1763-03-31,1763,Batavia
94907,outward,Radermacher,1150,Zeeland,1762-12-15,Rammekens,1763-05-09,1763-05-29,1763-11-05,Batavia
94908,outward,Jonge Lieve,1150,Amsterdam,1762-12-27,Texel,1763-05-04,1763-05-19,1763-08-25,Ceylon
94909,outward,Damzicht,1150,Zeeland,1763-03-13,Rammekens,1763-07-09,1763-08-12,1763-10-19,Ceylon
94910,outward,Erfprins,850,Delft,1763-04-10,Goeree,1763-07-14,1763-08-02,1763-10-08,Batavia
94911,outward,Rotterdam,850,Rotterdam,1763-04-26,Goeree,1763-08-15,1763-09-07,1763,Batavia
94912,outward,Eendracht,1150,Amsterdam,1763-05-06,Texel,1763-09-13,1763-10-29,1764-02-05,Batavia
94913,outward,Oranjezaal,880,Amsterdam,1763-05-06,Texel,1763-09-18,1763-10-07,1763-12-13,Batavia
94914,outward,Barbara Theodora,1150,Zeeland,1763-05-08,Rammekens,1763-08-26,1763-09-24,1763-11-13,Batavia
94915,outward,Nijenborg,880,Hoorn,1763-05-08,Texel,1765-05-03,1765-06-24,1765-08-30,Batavia
94916,outward,Vrouwe Petronella,880,Enkhuizen,1763-05-19,Texel,1763-09-15,1763-10-07,1763-12-12,Batavia
94917,outward,Giessenburg,1150,Amsterdam,1763-06-03,Texel,1763-09-21,1763-10-19,1764-01-04,Ceylon
94918,outward,Lekkerland,1150,Amsterdam,1763-06-03,Texel,1763-09-23,1763-10-31,1764-02-03,Ceylon
94919,outward,Huis Ten Donk,875,Rotterdam,1763-06-15,Goeree,1763-09-19,1763-10-12,1763-12-11,Batavia
94920,outward,'S-Gravenzande,880,Amsterdam,1763-06-15,Texel,1763-10-20,1763-11-12,1764-02-19,Batavia
94921,outward,Lapienenburg,1150,Amsterdam,1763-06-15,Texel,1763-10-07,1763-11-04,1764-02-05,Batavia
94922,outward,Duinenburg,1100,Zeeland,1763-06-20,Rammekens,1763-11-18,1763-12-13,1764-04-09,Ceylon
